frame,file_loc,category,sub_index,folder,bbox
133,004a_Positive X (Fish Front)/cropped/image_133_0.png,cropped,0,004a_Positive X (Fish Front),"[0, 158, 110, 301]"
133,004a_Positive X (Fish Front)/mask/image_133_0_mask.png,mask,0,004a_Positive X (Fish Front),"[0, 158, 110, 301]"
133,004a_Positive X (Fish Front)/mask_full/image_133_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[0, 158, 110, 301]"
133,004a_Positive X (Fish Front)/bbox-masked_image/image_133_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[0, 158, 110, 301]"
134,004a_Positive X (Fish Front)/cropped/image_134_0.png,cropped,0,004a_Positive X (Fish Front),"[0, 160, 125, 301]"
134,004a_Positive X (Fish Front)/mask/image_134_0_mask.png,mask,0,004a_Positive X (Fish Front),"[0, 160, 125, 301]"
134,004a_Positive X (Fish Front)/mask_full/image_134_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[0, 160, 125, 301]"
134,004a_Positive X (Fish Front)/bbox-masked_image/image_134_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[0, 160, 125, 301]"
135,004a_Positive X (Fish Front)/cropped/image_135_0.png,cropped,0,004a_Positive X (Fish Front),"[0, 162, 143, 321]"
135,004a_Positive X (Fish Front)/mask/image_135_0_mask.png,mask,0,004a_Positive X (Fish Front),"[0, 162, 143, 321]"
135,004a_Positive X (Fish Front)/mask_full/image_135_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[0, 162, 143, 321]"
135,004a_Positive X (Fish Front)/bbox-masked_image/image_135_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[0, 162, 143, 321]"
136,004a_Positive X (Fish Front)/cropped/image_136_0.png,cropped,0,004a_Positive X (Fish Front),"[0, 163, 166, 326]"
136,004a_Positive X (Fish Front)/mask/image_136_0_mask.png,mask,0,004a_Positive X (Fish Front),"[0, 163, 166, 326]"
136,004a_Positive X (Fish Front)/mask_full/image_136_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[0, 163, 166, 326]"
136,004a_Positive X (Fish Front)/bbox-masked_image/image_136_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[0, 163, 166, 326]"
137,004a_Positive X (Fish Front)/cropped/image_137_0.png,cropped,0,004a_Positive X (Fish Front),"[0, 165, 192, 326]"
137,004a_Positive X (Fish Front)/mask/image_137_0_mask.png,mask,0,004a_Positive X (Fish Front),"[0, 165, 192, 326]"
137,004a_Positive X (Fish Front)/mask_full/image_137_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[0, 165, 192, 326]"
137,004a_Positive X (Fish Front)/bbox-masked_image/image_137_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[0, 165, 192, 326]"
138,004a_Positive X (Fish Front)/cropped/image_138_0.png,cropped,0,004a_Positive X (Fish Front),"[0, 168, 222, 325]"
138,004a_Positive X (Fish Front)/mask/image_138_0_mask.png,mask,0,004a_Positive X (Fish Front),"[0, 168, 222, 325]"
138,004a_Positive X (Fish Front)/mask_full/image_138_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[0, 168, 222, 325]"
138,004a_Positive X (Fish Front)/bbox-masked_image/image_138_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[0, 168, 222, 325]"
139,004a_Positive X (Fish Front)/cropped/image_139_0.png,cropped,0,004a_Positive X (Fish Front),"[2, 171, 247, 323]"
139,004a_Positive X (Fish Front)/mask/image_139_0_mask.png,mask,0,004a_Positive X (Fish Front),"[2, 171, 247, 323]"
139,004a_Positive X (Fish Front)/mask_full/image_139_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[2, 171, 247, 323]"
139,004a_Positive X (Fish Front)/bbox-masked_image/image_139_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[2, 171, 247, 323]"
140,004a_Positive X (Fish Front)/cropped/image_140_0.png,cropped,0,004a_Positive X (Fish Front),"[17, 172, 266, 323]"
140,004a_Positive X (Fish Front)/mask/image_140_0_mask.png,mask,0,004a_Positive X (Fish Front),"[17, 172, 266, 323]"
140,004a_Positive X (Fish Front)/mask_full/image_140_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[17, 172, 266, 323]"
140,004a_Positive X (Fish Front)/bbox-masked_image/image_140_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[17, 172, 266, 323]"
141,004a_Positive X (Fish Front)/cropped/image_141_0.png,cropped,0,004a_Positive X (Fish Front),"[67, 172, 285, 323]"
141,004a_Positive X (Fish Front)/mask/image_141_0_mask.png,mask,0,004a_Positive X (Fish Front),"[67, 172, 285, 323]"
141,004a_Positive X (Fish Front)/mask_full/image_141_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[67, 172, 285, 323]"
141,004a_Positive X (Fish Front)/bbox-masked_image/image_141_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[67, 172, 285, 323]"
142,004a_Positive X (Fish Front)/cropped/image_142_0.png,cropped,0,004a_Positive X (Fish Front),"[96, 174, 302, 323]"
142,004a_Positive X (Fish Front)/mask/image_142_0_mask.png,mask,0,004a_Positive X (Fish Front),"[96, 174, 302, 323]"
142,004a_Positive X (Fish Front)/mask_full/image_142_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[96, 174, 302, 323]"
142,004a_Positive X (Fish Front)/bbox-masked_image/image_142_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[96, 174, 302, 323]"
143,004a_Positive X (Fish Front)/cropped/image_143_0.png,cropped,0,004a_Positive X (Fish Front),"[107, 174, 316, 322]"
143,004a_Positive X (Fish Front)/mask/image_143_0_mask.png,mask,0,004a_Positive X (Fish Front),"[107, 174, 316, 322]"
143,004a_Positive X (Fish Front)/mask_full/image_143_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[107, 174, 316, 322]"
143,004a_Positive X (Fish Front)/bbox-masked_image/image_143_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[107, 174, 316, 322]"
144,004a_Positive X (Fish Front)/cropped/image_144_0.png,cropped,0,004a_Positive X (Fish Front),"[101, 175, 333, 323]"
144,004a_Positive X (Fish Front)/mask/image_144_0_mask.png,mask,0,004a_Positive X (Fish Front),"[101, 175, 333, 323]"
144,004a_Positive X (Fish Front)/mask_full/image_144_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[101, 175, 333, 323]"
144,004a_Positive X (Fish Front)/bbox-masked_image/image_144_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[101, 175, 333, 323]"
145,004a_Positive X (Fish Front)/cropped/image_145_0.png,cropped,0,004a_Positive X (Fish Front),"[102, 175, 347, 323]"
145,004a_Positive X (Fish Front)/mask/image_145_0_mask.png,mask,0,004a_Positive X (Fish Front),"[102, 175, 347, 323]"
145,004a_Positive X (Fish Front)/mask_full/image_145_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[102, 175, 347, 323]"
145,004a_Positive X (Fish Front)/bbox-masked_image/image_145_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[102, 175, 347, 323]"
146,004a_Positive X (Fish Front)/cropped/image_146_0.png,cropped,0,004a_Positive X (Fish Front),"[119, 176, 363, 322]"
146,004a_Positive X (Fish Front)/mask/image_146_0_mask.png,mask,0,004a_Positive X (Fish Front),"[119, 176, 363, 322]"
146,004a_Positive X (Fish Front)/mask_full/image_146_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[119, 176, 363, 322]"
146,004a_Positive X (Fish Front)/bbox-masked_image/image_146_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[119, 176, 363, 322]"
147,004a_Positive X (Fish Front)/cropped/image_147_0.png,cropped,0,004a_Positive X (Fish Front),"[144, 177, 382, 323]"
147,004a_Positive X (Fish Front)/mask/image_147_0_mask.png,mask,0,004a_Positive X (Fish Front),"[144, 177, 382, 323]"
147,004a_Positive X (Fish Front)/mask_full/image_147_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[144, 177, 382, 323]"
147,004a_Positive X (Fish Front)/bbox-masked_image/image_147_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[144, 177, 382, 323]"
148,004a_Positive X (Fish Front)/cropped/image_148_0.png,cropped,0,004a_Positive X (Fish Front),"[161, 179, 403, 322]"
148,004a_Positive X (Fish Front)/mask/image_148_0_mask.png,mask,0,004a_Positive X (Fish Front),"[161, 179, 403, 322]"
148,004a_Positive X (Fish Front)/mask_full/image_148_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[161, 179, 403, 322]"
148,004a_Positive X (Fish Front)/bbox-masked_image/image_148_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[161, 179, 403, 322]"
149,004a_Positive X (Fish Front)/cropped/image_149_0.png,cropped,0,004a_Positive X (Fish Front),"[226, 181, 419, 322]"
149,004a_Positive X (Fish Front)/mask/image_149_0_mask.png,mask,0,004a_Positive X (Fish Front),"[226, 181, 419, 322]"
149,004a_Positive X (Fish Front)/mask_full/image_149_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[226, 181, 419, 322]"
149,004a_Positive X (Fish Front)/bbox-masked_image/image_149_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[226, 181, 419, 322]"
150,004a_Positive X (Fish Front)/cropped/image_150_0.png,cropped,0,004a_Positive X (Fish Front),"[261, 181, 482, 321]"
150,004a_Positive X (Fish Front)/mask/image_150_0_mask.png,mask,0,004a_Positive X (Fish Front),"[261, 181, 482, 321]"
150,004a_Positive X (Fish Front)/mask_full/image_150_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[261, 181, 482, 321]"
150,004a_Positive X (Fish Front)/bbox-masked_image/image_150_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[261, 181, 482, 321]"
