frame,file_loc,stereo_calib_partners,upper_side,video,category,imgpoints_index,stereo_partner
2476,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2476.png,[],-,cam-2_15-17-14-calibration,original,,[]
2480,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2480.png,[],-,cam-2_15-17-14-calibration,original,,[]
2484,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2484.png,[],-,cam-2_15-17-14-calibration,original,,[]
2488,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2488.png,[],-,cam-2_15-17-14-calibration,original,,[]
2492,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2492.png,[],-,cam-2_15-17-14-calibration,original,,[]
2496,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2496.png,[],-,cam-2_15-17-14-calibration,original,,[]
2500,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2500.png,[],-,cam-2_15-17-14-calibration,original,,[]
2504,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2504.png,[],-,cam-2_15-17-14-calibration,original,,[]
2508,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2508.png,[],-,cam-2_15-17-14-calibration,original,,[]
2512,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2512.png,[],-,cam-2_15-17-14-calibration,original,,[]
2516,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2516.png,[],-,cam-2_15-17-14-calibration,original,,[]
2520,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2520.png,[],-,cam-2_15-17-14-calibration,original,,[]
2524,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2524.png,[],-,cam-2_15-17-14-calibration,original,,[]
2528,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2528.png,[],-,cam-2_15-17-14-calibration,original,,[]
2532,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2532.png,[],-,cam-2_15-17-14-calibration,original,,[]
2536,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2536.png,[],-,cam-2_15-17-14-calibration,original,,[]
2540,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2540.png,[],-,cam-2_15-17-14-calibration,original,,[]
2544,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2544.png,[],-,cam-2_15-17-14-calibration,original,,[]
2548,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2548.png,[],-,cam-2_15-17-14-calibration,original,,[]
2552,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2552.png,[],-,cam-2_15-17-14-calibration,original,,[]
2556,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2556.png,[],-,cam-2_15-17-14-calibration,original,,[]
2560,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2560.png,[],-,cam-2_15-17-14-calibration,original,,[]
2564,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2564.png,[],-,cam-2_15-17-14-calibration,original,,[]
2568,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2568.png,[],-,cam-2_15-17-14-calibration,original,,[]
2572,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2572.png,[],-,cam-2_15-17-14-calibration,original,,[]
2576,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2576.png,[],-,cam-2_15-17-14-calibration,original,,[]
2580,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2580.png,[],-,cam-2_15-17-14-calibration,original,,[]
2584,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2584.png,[],-,cam-2_15-17-14-calibration,original,,[]
2588,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2588.png,[],-,cam-2_15-17-14-calibration,original,,[]
2592,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2592.png,[],-,cam-2_15-17-14-calibration,original,,[]
2596,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2596.png,[],-,cam-2_15-17-14-calibration,original,,[]
2600,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2600.png,[],-,cam-2_15-17-14-calibration,original,,[]
2604,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2604.png,[],-,cam-2_15-17-14-calibration,original,,[]
2608,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2608.png,[],-,cam-2_15-17-14-calibration,original,,[]
2612,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2612.png,[],-,cam-2_15-17-14-calibration,original,,[]
2616,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2616.png,[],-,cam-2_15-17-14-calibration,original,,[]
2620,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2620.png,[],-,cam-2_15-17-14-calibration,original,,[]
2624,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2624.png,[],-,cam-2_15-17-14-calibration,original,,[]
2628,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2628.png,[],-,cam-2_15-17-14-calibration,original,,[]
2632,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2632.png,[],-,cam-2_15-17-14-calibration,original,,[]
2636,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2636.png,[],-,cam-2_15-17-14-calibration,original,,[]
2640,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2640.png,[],-,cam-2_15-17-14-calibration,original,,[]
2644,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2644.png,[],-,cam-2_15-17-14-calibration,original,,[]
2648,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2648.png,[],-,cam-2_15-17-14-calibration,original,,[]
2652,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2652.png,[],-,cam-2_15-17-14-calibration,original,,[]
2656,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2656.png,[],-,cam-2_15-17-14-calibration,original,,[]
2660,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2660.png,[],-,cam-2_15-17-14-calibration,original,,[]
2664,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2664.png,[],-,cam-2_15-17-14-calibration,original,,[]
2668,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2668.png,[],-,cam-2_15-17-14-calibration,original,,[]
2672,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2672.png,[],-,cam-2_15-17-14-calibration,original,,[]
2676,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2676.png,[],-,cam-2_15-17-14-calibration,original,,[]
2680,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2680.png,[],-,cam-2_15-17-14-calibration,original,,[]
2684,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2684.png,[],-,cam-2_15-17-14-calibration,original,,[]
2688,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2688.png,[],-,cam-2_15-17-14-calibration,original,,[]
2692,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2692.png,[],-,cam-2_15-17-14-calibration,original,,[]
2696,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2696.png,[],-,cam-2_15-17-14-calibration,original,,[]
2700,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2700.png,[],-,cam-2_15-17-14-calibration,original,,[]
2704,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2704.png,[],-,cam-2_15-17-14-calibration,original,,[]
2708,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2708.png,[],-,cam-2_15-17-14-calibration,original,,[]
2712,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2712.png,[],-,cam-2_15-17-14-calibration,original,,[]
2716,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2716.png,[],-,cam-2_15-17-14-calibration,original,,[]
2720,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2720.png,[],-,cam-2_15-17-14-calibration,original,,[]
2724,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2724.png,[],-,cam-2_15-17-14-calibration,original,,[]
2728,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2728.png,[],-,cam-2_15-17-14-calibration,original,,[]
2732,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2732.png,[],-,cam-2_15-17-14-calibration,original,,[]
2736,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2736.png,[],-,cam-2_15-17-14-calibration,original,,[]
2740,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2740.png,[],-,cam-2_15-17-14-calibration,original,,[]
2744,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2744.png,[],-,cam-2_15-17-14-calibration,original,,[]
2748,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2748.png,[],-,cam-2_15-17-14-calibration,original,,[]
2752,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2752.png,[],-,cam-2_15-17-14-calibration,original,,[]
2756,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2756.png,[],-,cam-2_15-17-14-calibration,original,,[]
2760,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2760.png,[],-,cam-2_15-17-14-calibration,original,,[]
2764,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2764.png,[],-,cam-2_15-17-14-calibration,original,,[]
2768,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2768.png,[],-,cam-2_15-17-14-calibration,original,,[]
2772,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2772.png,[],-,cam-2_15-17-14-calibration,original,,[]
2776,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2776.png,[],-,cam-2_15-17-14-calibration,original,,[]
2780,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2780.png,[],-,cam-2_15-17-14-calibration,original,,[]
2784,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2784.png,[],-,cam-2_15-17-14-calibration,original,,[]
2788,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2788.png,[],-,cam-2_15-17-14-calibration,original,,[]
2792,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2792.png,[],-,cam-2_15-17-14-calibration,original,,[]
2796,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2796.png,[],-,cam-2_15-17-14-calibration,original,,[]
2800,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2800.png,[],-,cam-2_15-17-14-calibration,original,,[]
2804,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2804.png,[],-,cam-2_15-17-14-calibration,original,,[]
2808,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2808.png,[],-,cam-2_15-17-14-calibration,original,,[]
2812,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2812.png,[],-,cam-2_15-17-14-calibration,original,,[]
2816,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2816.png,[],-,cam-2_15-17-14-calibration,original,,[]
2820,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2820.png,[],-,cam-2_15-17-14-calibration,original,,[]
2824,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2824.png,[],-,cam-2_15-17-14-calibration,original,,[]
2828,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2828.png,[],-,cam-2_15-17-14-calibration,original,,[]
2832,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2832.png,[],-,cam-2_15-17-14-calibration,original,,[]
2836,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2836.png,[],-,cam-2_15-17-14-calibration,original,,[]
2840,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2840.png,[],-,cam-2_15-17-14-calibration,original,,[]
2844,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2844.png,[],-,cam-2_15-17-14-calibration,original,,[]
2848,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2848.png,[],-,cam-2_15-17-14-calibration,original,,[]
2852,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2852.png,[],-,cam-2_15-17-14-calibration,original,,[]
2856,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2856.png,[],-,cam-2_15-17-14-calibration,original,,[]
2860,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2860.png,[],-,cam-2_15-17-14-calibration,original,,[]
2864,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2864.png,[],-,cam-2_15-17-14-calibration,original,,[]
2868,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2868.png,[],-,cam-2_15-17-14-calibration,original,,[]
2872,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2872.png,[],-,cam-2_15-17-14-calibration,original,,[]
2876,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-2_15-17-14-calibration/raw_imgs/cam-2_15-17-14-calibration_2876.png,[],-,cam-2_15-17-14-calibration,original,,[]
